	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
ENSG00000127720	30	9	3	40	26	10	35	16	7	8	10	17	5	7	15	12	17	27	35	42	33	30	12	16	53	18	8	25	44	24	16	3	18	7	25	6	5	13	27	13	13	15	21
ENSG00000275852	2	0	0	1	0	0	1	0	0	3	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	2	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000224440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261140	0	0	0	0	2	0	1	0	2	0	3	3	0	1	0	0	0	0	0	2	1	2	1	0	2	0	1	2	3	0	1	0	1	2	0	1	0	0	2	3	1	1	4
ENSG00000221200	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237787	8	3	0	6	2	3	2	2	2	0	0	3	0	0	2	1	3	1	1	8	3	0	1	1	2	5	1	0	0	9	2	0	1	2	1	0	0	2	2	1	0	1	0
ENSG00000051596	13	0	0	5	3	1	0	6	3	0	2	2	0	1	1	5	9	9	10	4	6	2	2	5	18	5	3	2	0	10	7	0	3	1	2	0	3	5	7	1	1	6	4
ENSG00000250532	1	0	0	4	1	1	2	2	0	0	1	3	2	1	0	1	1	0	6	6	1	1	1	1	5	1	1	2	4	5	0	2	0	0	0	1	1	1	7	2	2	1	0
ENSG00000236211	8	1	0	6	2	1	0	1	1	1	1	3	2	1	0	0	1	4	2	2	0	0	1	1	1	1	0	0	1	1	1	0	0	2	3	1	1	0	3	0	0	1	0
ENSG00000236118	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000214684	1	0	0	1	2	0	0	0	0	0	1	2	0	0	1	1	3	2	1	3	0	0	0	0	3	2	0	0	0	0	2	0	0	1	2	1	0	0	0	0	0	0	0
ENSG00000213697	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000135541	32	7	2	34	23	10	27	26	30	9	5	26	3	6	10	12	16	38	29	50	29	17	5	9	60	18	10	11	7	35	14	4	4	10	42	7	7	9	14	13	5	30	2
ENSG00000252927	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000143376	66	13	19	110	65	68	81	116	50	15	29	102	29	93	17	56	63	39	43	157	50	62	24	86	130	51	45	34	22	113	29	14	29	24	87	19	16	77	70	126	32	44	47
ENSG00000286035	181	52	84	93	191	160	295	352	223	47	121	178	24	244	97	66	48	74	97	259	146	226	94	84	160	59	71	141	240	265	56	24	50	99	310	37	52	89	412	106	23	65	117
ENSG00000279719	4	0	1	6	2	3	3	3	3	2	0	2	0	3	2	1	3	2	1	3	2	6	0	3	8	3	2	3	2	1	0	0	2	1	2	2	0	2	5	3	0	1	1
ENSG00000256006	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000258324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206917	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274372	3	0	0	4	3	2	0	2	3	0	0	3	0	0	0	2	1	3	1	13	5	1	0	1	2	2	2	0	0	3	3	0	0	1	2	2	0	1	2	0	0	1	0
ENSG00000172172	33	9	3	26	11	6	18	8	7	1	5	19	4	3	10	13	6	17	11	14	19	14	8	7	35	27	8	12	5	18	13	2	7	2	15	4	5	7	13	9	5	8	7
ENSG00000100218	9	4	11	24	24	16	18	5	8	4	10	7	11	2	9	5	7	9	5	27	9	12	9	11	28	14	6	3	46	21	7	0	2	9	11	4	6	17	13	11	20	11	21
ENSG00000278981	6	2	0	13	1	2	0	0	3	0	0	0	0	0	3	2	2	3	3	7	3	0	0	0	5	2	3	0	0	1	1	0	2	0	1	0	0	0	5	0	0	0	0
ENSG00000276645	3	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	1	1	0	2	0	1	0	0	0	0	0	3	0	0	1	2	1	0	0	0
ENSG00000199273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225937	31	3	0	50	20	14	2	18	7	9	2	16	4	8	6	19	21	30	20	61	11	16	1	19	65	25	8	4	1	26	16	1	8	4	21	4	4	19	8	19	2	23	7
ENSG00000132604	18	7	4	22	15	5	5	15	6	6	5	16	3	11	7	15	13	20	16	24	11	13	7	12	35	11	9	11	8	24	6	3	6	6	14	4	4	6	8	14	5	7	14
ENSG00000111218	8	4	2	13	9	1	0	3	1	1	0	4	0	0	3	7	4	4	6	8	3	1	4	3	15	4	2	2	0	9	2	0	3	6	2	1	4	1	1	2	0	4	0
ENSG00000254025	4	0	0	1	0	1	4	1	0	0	1	0	0	0	2	2	3	1	4	0	0	0	0	0	7	0	0	0	1	3	0	3	0	2	4	1	0	0	1	0	0	2	0
ENSG00000142185	5	6	1	15	6	6	11	7	5	3	4	13	4	20	9	7	16	10	10	37	5	2	3	12	22	8	4	3	0	26	3	2	1	8	11	2	2	4	15	5	2	15	6
ENSG00000162676	16	4	1	7	6	8	10	2	13	2	4	5	0	3	4	10	5	19	9	12	12	1	0	2	16	7	10	10	5	29	7	1	6	3	10	1	3	8	7	2	2	13	3
ENSG00000131724	28	10	5	70	51	27	29	41	19	5	15	66	15	131	21	13	27	19	42	77	24	24	24	63	61	29	40	6	19	64	21	6	8	28	86	10	12	34	51	47	32	38	30
ENSG00000259444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224647	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	2	1	0	0	0	2	1	0	0	3	0	0	0	1	0	0	0	3	0	1	1	0	0	0
ENSG00000258527	1	0	1	1	4	2	5	1	1	0	5	4	4	20	4	4	1	1	4	6	1	1	1	2	5	0	2	6	11	4	0	1	0	5	6	0	0	6	12	4	1	5	6
ENSG00000213417	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000286672	22	5	9	31	28	14	47	26	34	10	30	17	6	68	18	11	9	16	25	48	11	48	7	13	26	10	9	34	47	39	6	10	15	8	68	5	8	13	118	43	1	10	23
ENSG00000232842	1	1	0	2	2	1	0	1	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0
ENSG00000257711	9	4	0	9	13	3	2	3	1	2	0	1	0	0	0	10	9	4	5	5	4	0	3	3	15	5	5	0	0	5	1	0	1	1	3	0	0	0	1	0	0	3	0
ENSG00000235293	0	0	0	4	1	1	0	2	0	1	0	1	0	0	0	2	1	2	2	2	3	0	0	0	5	1	0	0	0	2	0	0	0	0	0	2	1	2	0	0	0	0	0
ENSG00000280286	12	3	6	40	24	14	47	11	48	5	38	11	3	24	19	10	5	11	77	15	8	24	13	6	13	6	6	19	42	4	6	5	15	11	36	6	9	34	14	12	5	8	28
ENSG00000263861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000112812	16	0	0	14	5	2	8	2	2	0	5	5	2	0	1	6	6	9	9	14	3	0	4	3	24	9	2	1	0	13	5	1	4	2	6	1	0	2	0	1	0	4	0
ENSG00000258050	2	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	3	2	2	1	0	0	0	2	0	0	3	0	1	1	0	0	0	2	0	0	0	5	0	0	3	0
ENSG00000128595	47	16	7	30	28	17	57	21	29	10	14	22	6	9	26	11	25	55	21	46	40	12	34	24	63	17	21	24	22	67	21	3	19	6	23	6	12	16	20	19	20	34	16
ENSG00000136531	38	8	1	65	49	13	5	19	25	7	6	28	4	0	9	26	24	85	53	116	25	1	7	5	56	51	23	5	0	49	16	8	14	13	69	7	6	13	34	18	0	30	1
ENSG00000260658	3	1	0	8	6	2	1	2	2	1	0	4	2	0	1	3	2	5	5	6	1	0	1	0	5	4	0	1	0	2	0	0	0	1	4	3	2	1	3	0	0	4	0
ENSG00000176115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000175220	6	1	7	13	6	6	14	3	4	2	7	14	9	9	10	14	3	12	3	21	6	9	6	11	22	4	3	14	6	10	4	4	4	7	8	2	6	12	13	8	4	7	7
ENSG00000186479	3	2	0	13	9	1	1	6	2	1	1	2	0	0	2	4	4	19	14	22	4	0	1	3	15	8	6	1	0	8	3	1	3	2	5	0	0	1	1	2	0	5	1
ENSG00000225469	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	4	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000168283	9	4	2	3	5	7	14	5	3	0	2	4	3	4	8	11	2	26	0	8	9	8	11	4	19	9	6	5	7	15	7	3	1	1	13	2	9	1	4	6	6	9	9
ENSG00000228175	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	3	0	0	2	2	2	0	0	0	2	0	2	0	0
ENSG00000276185	21	6	3	10	3	3	8	4	4	1	8	7	3	11	18	16	2	16	8	7	38	18	4	22	29	6	4	22	20	12	17	4	12	3	2	6	25	4	2	6	4	9	22
ENSG00000249474	21	15	17	14	21	14	56	11	22	11	15	17	6	13	28	33	5	17	4	20	20	36	10	10	24	9	11	19	32	22	9	4	18	8	14	8	8	15	7	8	9	12	20
ENSG00000034510	331	56	89	90	79	49	207	71	118	28	53	104	26	169	89	84	77	155	58	75	210	104	123	122	322	40	62	160	137	212	125	25	44	29	89	17	61	54	87	43	182	110	152
ENSG00000277514	2	0	0	2	0	0	1	2	1	2	2	0	0	0	2	4	1	6	3	2	1	0	0	0	2	0	0	0	0	2	1	0	1	0	2	0	1	1	2	0	0	0	0
ENSG00000231351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287518	8	1	5	10	15	7	28	17	11	6	15	14	5	18	8	6	4	11	5	14	9	18	5	13	32	7	2	4	24	24	9	1	6	7	18	4	6	13	8	14	7	8	22
ENSG00000100652	209	46	124	276	224	187	376	270	313	56	448	174	63	1183	204	110	65	91	321	220	146	592	76	258	411	56	160	123	533	883	78	131	118	265	693	154	77	150	1219	180	57	157	201
ENSG00000258472	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000174684	0	0	1	2	0	0	0	0	0	3	1	0	2	3	0	1	1	4	0	0	3	0	0	0	4	0	0	2	0	4	2	0	1	0	1	0	3	1	3	0	2	0	0
ENSG00000230283	17	3	40	69	69	29	81	113	75	15	30	120	29	129	27	19	9	22	91	86	25	57	16	80	14	7	39	3	16	96	8	17	3	45	138	16	14	49	80	77	19	13	64
ENSG00000226356	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	5	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000285190	281	59	212	298	268	99	494	202	294	63	156	148	64	423	341	235	127	360	264	469	289	431	163	418	552	133	85	187	604	449	169	53	114	76	280	68	124	189	133	136	132	203	369
ENSG00000258081	9	2	0	18	12	5	0	1	2	1	1	8	1	0	2	6	9	20	5	17	2	0	3	2	23	8	6	0	1	11	1	6	1	2	7	4	2	5	8	8	0	3	0
ENSG00000237472	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000251152	9	2	0	16	3	3	0	0	2	3	0	7	0	1	2	2	3	10	3	14	4	0	1	1	14	5	2	3	1	6	3	3	3	0	3	0	1	1	2	2	0	3	0
ENSG00000222460	26	8	5	31	31	20	61	42	27	9	41	35	6	66	37	17	10	19	27	44	28	44	8	39	51	15	11	39	60	47	6	8	17	17	66	10	6	27	70	34	3	17	31
ENSG00000201292	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286005	0	1	0	1	1	0	3	1	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131652	9	2	5	7	6	3	12	8	9	1	1	6	0	4	3	7	3	5	3	9	9	4	2	3	9	7	3	4	12	14	7	0	5	4	20	2	1	4	8	9	5	3	7
ENSG00000286696	13	5	5	19	22	7	34	8	6	6	14	20	3	32	24	7	1	28	15	12	43	22	6	21	22	4	5	17	31	21	2	4	3	4	23	1	12	7	30	17	4	10	15
ENSG00000107185	14	3	2	19	23	7	10	11	11	2	8	7	6	5	7	9	9	16	14	22	11	5	4	5	34	7	5	7	5	21	6	2	6	5	13	2	5	6	13	6	6	10	6
ENSG00000224995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	4	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0
ENSG00000268794	0	0	0	1	6	0	0	2	0	0	0	1	0	0	0	2	1	1	1	0	0	0	3	1	3	2	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	1	0
ENSG00000286060	2	1	0	8	5	3	1	2	4	5	3	2	0	1	2	0	2	2	1	3	2	0	0	1	5	7	2	0	0	6	1	1	1	0	3	1	0	1	2	2	0	1	0
ENSG00000256967	8	4	14	11	5	0	20	3	5	1	10	11	4	13	3	8	3	6	5	14	10	11	2	5	5	1	4	9	21	8	1	1	6	6	7	0	7	6	18	16	4	4	1
ENSG00000248449	3	0	3	6	2	3	3	5	9	1	3	9	2	3	2	1	4	1	4	6	4	7	2	5	14	3	4	6	13	8	3	0	1	0	11	0	2	4	4	1	4	3	8
ENSG00000287418	4	4	0	8	1	1	0	0	3	4	3	1	0	0	1	4	0	12	1	3	0	0	2	2	5	3	1	0	0	4	2	0	0	0	6	0	1	5	4	0	0	5	0
ENSG00000119314	184	56	56	266	186	163	318	231	129	35	108	354	88	237	99	79	145	174	124	493	234	275	120	234	278	119	177	135	122	355	174	51	103	74	237	50	59	154	120	260	147	215	191
ENSG00000232952	9	3	0	1	2	0	2	3	2	0	0	3	0	1	6	3	3	8	6	4	3	0	0	2	4	5	0	1	1	9	3	0	1	1	5	1	2	0	3	0	0	3	1
ENSG00000225877	2	2	0	1	2	1	1	0	0	1	0	0	1	0	0	5	1	1	1	2	0	0	0	0	6	1	1	1	0	3	0	1	1	2	0	0	1	1	1	0	0	0	0
ENSG00000276753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230830	2	0	1	5	4	0	1	0	1	0	1	1	0	0	1	0	0	2	2	1	2	0	0	0	2	1	2	0	2	3	0	0	1	0	2	0	0	2	3	2	0	4	3
ENSG00000196652	19	6	1	26	13	5	10	16	3	7	8	13	5	10	10	5	14	18	10	18	20	13	9	13	31	15	5	8	4	15	5	4	7	5	16	3	6	8	7	8	6	17	5
ENSG00000100568	59	13	29	60	143	31	142	45	36	21	118	52	14	22	32	31	32	61	28	158	55	65	25	55	142	41	21	30	39	76	40	12	16	29	96	19	22	22	20	29	38	45	64
ENSG00000201231	0	0	0	0	1	2	0	1	0	0	0	0	0	0	2	0	1	2	1	7	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
ENSG00000108468	33	6	7	13	6	6	20	10	13	3	6	16	0	19	17	12	13	27	15	19	17	15	10	11	30	6	8	19	14	26	14	3	6	6	11	2	5	3	13	13	7	13	17
ENSG00000286968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176566	5	0	0	5	6	1	1	4	1	0	1	5	0	0	0	2	0	2	7	8	1	1	0	1	10	7	0	0	0	3	3	1	0	1	3	1	1	1	4	2	0	2	0
ENSG00000285912	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236377	2	0	2	1	3	1	0	2	0	0	0	0	0	0	3	7	2	1	1	4	1	0	0	1	5	1	2	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0	0
ENSG00000235430	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	1	0	0	0	2	1	2	0	0	0	0
ENSG00000286949	5	1	0	2	1	0	1	0	0	1	1	3	0	0	1	1	1	0	1	1	1	0	0	0	2	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000253634	7	0	0	18	6	5	1	1	3	2	1	7	0	0	8	4	6	19	8	15	2	0	0	1	7	11	2	0	1	9	1	1	1	4	7	2	2	4	6	2	1	3	0
ENSG00000248165	2	0	2	3	3	2	8	0	6	0	2	1	3	1	8	3	0	4	3	6	1	4	1	2	4	2	0	2	1	3	1	1	1	0	1	2	0	0	4	0	0	4	1
ENSG00000259464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	2	2	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0
ENSG00000264788	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000252268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260105	4	3	0	9	2	3	0	2	1	2	2	3	0	0	1	4	2	4	2	3	2	0	1	1	4	1	1	1	0	0	0	0	2	0	0	0	0	0	1	3	0	0	1
ENSG00000259611	2	1	0	6	8	0	0	2	1	1	1	2	0	0	0	7	0	1	2	3	0	1	0	2	12	2	3	2	1	4	2	0	1	0	3	0	0	2	3	0	0	3	0
ENSG00000228135	1	0	0	4	3	0	2	1	3	0	1	1	0	0	1	1	0	0	3	2	1	2	0	0	10	1	0	1	0	5	0	0	0	0	4	0	1	1	1	0	0	0	1
ENSG00000130349	3	2	0	14	2	1	7	1	4	3	1	2	1	1	4	2	2	4	2	7	7	0	1	1	5	6	1	1	2	5	2	0	1	3	4	0	0	2	0	4	2	4	0
ENSG00000113163	390	114	137	328	269	214	573	233	196	127	169	233	71	508	281	196	249	430	271	394	399	336	204	385	430	147	142	216	478	422	189	61	96	139	269	77	83	198	301	158	212	205	242
ENSG00000232977	8	3	1	18	5	1	0	4	1	1	0	8	1	0	0	4	4	13	16	6	2	0	1	1	18	10	0	1	0	5	0	0	2	2	4	0	0	3	9	0	0	2	0
ENSG00000224855	323	111	97	256	145	86	448	112	177	100	187	136	34	282	376	104	96	386	173	367	324	407	149	268	354	76	83	267	617	365	169	48	146	88	217	95	106	142	172	108	105	140	255
ENSG00000182333	10	3	10	23	14	35	77	10	5	3	23	47	5	83	6	8	9	8	26	34	14	10	6	23	22	21	10	2	21	55	8	6	4	11	116	7	0	38	173	16	4	7	9
ENSG00000155760	3	3	0	1	3	0	0	2	1	0	1	4	0	0	1	0	1	2	2	11	1	2	0	0	12	2	1	3	0	1	0	1	0	0	5	0	2	1	4	0	0	3	0
ENSG00000207137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125266	10	4	0	6	5	2	3	2	5	2	2	6	0	1	1	6	2	8	4	20	6	0	5	0	14	9	1	4	0	13	1	1	0	0	5	0	3	2	5	1	0	2	0
ENSG00000264966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000211876	2	0	1	3	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	4	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000235926	2	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000227841	4	0	1	6	0	0	0	1	0	1	0	0	1	0	0	1	3	4	2	10	2	0	1	0	3	2	2	0	0	3	0	0	2	0	3	2	0	0	3	0	1	3	0
ENSG00000227666	2	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000107404	3	1	0	4	2	0	4	2	1	1	1	0	0	3	3	2	3	8	0	1	3	1	4	2	11	0	3	1	1	8	2	0	1	0	0	0	1	0	0	1	0	3	7
ENSG00000283973	8	3	5	5	9	0	7	0	5	1	2	4	1	0	3	6	1	5	3	9	11	6	0	5	9	3	3	8	9	10	0	0	3	1	4	1	1	0	0	5	4	2	7
ENSG00000232415	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105829	20	4	1	23	18	13	22	6	17	7	6	18	7	9	7	11	15	30	15	20	21	6	14	13	43	14	11	7	11	36	10	2	7	2	14	6	4	4	16	8	2	18	3
ENSG00000249494	10	5	0	13	3	2	0	0	2	2	0	6	3	0	1	6	6	6	6	17	3	1	2	4	22	10	3	0	0	9	4	3	3	1	6	4	1	2	15	2	2	9	0
ENSG00000261424	0	0	3	0	3	1	4	0	2	0	1	5	0	10	3	3	1	2	2	12	2	5	0	0	9	4	2	2	2	4	1	0	1	0	2	0	0	0	2	0	0	0	3
ENSG00000222419	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165985	31	13	27	10	49	11	83	21	39	11	49	28	8	26	51	34	12	87	18	43	14	75	25	39	59	11	4	77	102	42	25	5	21	16	46	17	37	25	19	21	6	23	81
ENSG00000160111	7	4	0	2	4	1	4	4	4	2	1	3	0	1	5	5	6	3	1	7	1	2	1	3	24	1	3	4	5	2	1	0	3	1	2	1	1	1	2	3	1	3	3
ENSG00000285331	9	0	0	15	12	2	9	3	6	3	1	5	0	2	5	7	5	11	1	6	8	2	1	7	18	2	0	6	2	9	3	1	5	1	3	0	1	1	6	4	4	5	0
ENSG00000169026	10	1	6	8	2	1	5	1	3	0	1	2	2	6	8	6	1	6	7	17	6	6	2	6	11	5	1	13	12	8	4	2	2	2	8	1	6	3	3	5	9	2	11
ENSG00000232811	93	31	66	70	47	94	118	86	83	28	72	67	42	199	110	59	52	61	124	89	82	78	19	129	86	57	67	71	144	118	46	20	23	51	87	16	30	58	131	49	51	78	77
ENSG00000196220	21	10	0	33	28	11	5	11	11	7	4	5	0	1	2	25	9	21	15	33	8	2	5	2	68	9	9	2	0	23	8	0	4	8	15	3	8	3	13	8	2	17	0
ENSG00000131238	130	42	58	170	110	95	211	102	76	35	85	137	53	210	86	93	86	211	110	198	167	187	94	190	204	75	112	117	174	272	100	44	114	91	153	52	30	131	198	194	112	136	149
ENSG00000215206	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	1	0	0	0	0	5	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000232044	44	12	0	36	18	10	4	6	12	4	9	13	1	0	6	21	13	35	23	48	15	2	3	5	72	22	12	2	0	20	10	2	4	3	15	3	10	5	14	6	0	15	0
ENSG00000088451	8	1	2	16	8	5	12	5	4	6	3	14	1	3	4	5	7	14	9	18	7	5	5	1	7	6	3	2	6	21	8	1	1	2	8	0	3	1	7	6	1	10	8
ENSG00000257325	1	0	0	1	1	1	0	5	3	0	0	1	0	0	3	1	2	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000240057	37	9	5	41	22	9	27	12	13	12	11	17	3	12	15	21	15	38	23	62	23	22	14	8	74	17	16	10	32	39	12	7	12	9	30	7	8	11	12	9	12	15	30
ENSG00000279631	11	8	15	9	6	2	15	9	7	4	5	11	0	13	13	15	6	11	12	20	11	21	7	11	18	2	4	6	12	9	7	2	4	8	10	2	6	16	8	0	4	2	21
ENSG00000239001	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000099330	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	6	1	0	4	2	0	0	0	1	0	0	1	2	0	1	1	0	0	0	0	1	4
ENSG00000234890	3	2	0	5	0	2	0	1	0	0	0	0	0	0	1	3	0	3	3	2	1	0	0	0	8	3	0	0	1	1	1	0	0	1	3	0	0	0	2	2	0	4	0
ENSG00000155792	9	1	0	5	3	1	0	3	1	1	0	3	0	1	2	3	6	6	6	8	2	2	1	0	12	3	2	0	0	3	3	1	1	2	5	2	2	1	1	1	0	9	0
