gene	P4	P5	P6	P7	P8	P9	P10	PE Fitness	PE vs. Cell Culture Differential Fitness	PE p-value	PE Composite Score	Liver Fitness	Liver vs. Cell Culture Differential Fitness	Liver p-value	Liver Composite Score	Spleen Fitness	Spleen vs. Cell Culture Differential Fitness	Spleen p-value	Spleen Composite Score	Lung Fitness	Lung vs. Cell Culture Differential Fitness	Lung p-value	Lung Composite Score
TGGT1_297065	1.34984306417994	1.4078419852007	1.44616072074013	1.46700324471102	1.52003854713422	1.62925655850899	1.623542498547	1.50751461738399	0.0155646346811245	0.848073306131876	0.0011139080837365	0.770671520154925	-0.286290153016511	0.0746798651657848	-0.322590735200209	0.481249824838806	-0.293847061041919	0.144902152657855	-0.246515693472242	0.787821632107794	-0.423820673383509	0.137814478325804	-0.364784638170477
TGGT1_263980	0.557214685396411	0.642320926055032	0.620209086661159	0.666622071335913	0.647738691190999	0.734891726161291	0.697058555518564	0.625977187738735	0.0157608512392876	0.84938239074408	0.0011173930824022	-0.0244409751528048	-0.182800525452281	0.254683329618658	-0.108583417244201	-0.800616950358415	-0.674185998934143	0.0007421074110097	-2.10988748776482	-0.215335151736039	-0.543060027538597	0.0586955857242188	-0.668721163224715
TGGT1_234400	-0.201774859574801	-0.22255210855177	-0.255598266329281	-0.263061228204298	-0.254998374086094	-0.292984743320272	-0.284006624266119	-0.265948290991863	0.00139157991804249	0.333188797220371	0.00114604886121374	-0.351062321219151	0.231501670459213	0.409992133227663	0.305418728142983	-0.550616004877432	0.0583068159854686	0.538271709032679	0.0451587715756128	-0.38423049647486	0.197971773828047	0.343928918080744	0.0941457379300859
TGGT1_264620	-0.092762936181808	-0.164497927008178	-0.0780266211707893	-0.147616787397608	-0.0760139234687427	-0.116567810227152	-0.192497607109602	-0.10449840974321	0.016865142857696	0.854500907435936	0.0011516779663641	-0.811120509945338	-0.22390429116007	0.164430350508588	-0.175544998451996	-1.89062290234108	-1.01618869837413	2.01E-05	-4.77391399879694	-0.871782608682498	-0.466115696647603	0.104174953398116	-0.457835936771066
TGGT1_239080	-0.325525200195763	-0.393370092877284	-0.453672751229227	-0.531682287217234	-0.686464331001628	-0.811222986483606	-0.827131398033447	-0.722069191301922	0.0163466971363197	0.848588493758262	0.0011655662777454	-0.806602839392647	0.409470564659437	0.010756301662379	0.805976073645214	-2.17967069521373	-0.674331840815548	0.003385496043899	-1.66585433477474	-1.27203640264883	-0.277922123934949	0.373662358436674	-0.118817446906868
TGGT1_247620	-0.719796546986789	-0.592156487764454	-0.677282109394169	-0.699828367487554	-0.713652795650737	-0.670008365538298	-0.709312977186376	-0.797749094192927	0.01306401993484	0.812710249810887	0.0011766013264535	-1.60068855895444	-0.567332814930588	0.00229129319389	-1.49771286747575	-1.81964342173031	-0.694236953407605	0.0032808685352108	-1.72449234793012	-1.54204689179508	-0.473928525540566	0.007814669621284	-0.998609762007387
TGGT1_272550	-3.54621555773088	-3.85980934055251	-3.96498242162917	-3.87780845906969	-4.07998480390858	-4.39410619410257	-4.70775502597626	-4.09278416394625	0.0227843597788804	0.886960207195741	0.0011869709089899	-6.44949639959488	-1.83225368774947	1.77E-08	-14.2028123845069	-7.74027161069207	-3.19988002012315	9.13E-15	-44.924626439836	-6.97739519698077	-2.87558551484306	1.41E-12	-34.0802918539999
TGGT1_225380	-5.46039749806298	-6.11745366138289	-6.83357589047918	-7.10628708163901	-7.11395749081744	-7.49913433106285	-7.71770351705509	-7.47892754566607	0.0243046142109432	0.892042857725423	0.0012058559268511	-8.19241864406338	0.0973234703648667	0.714312734487582	0.0142200886902813	-9.41659786157821	-0.859808037932098	0.0019087466094378	-2.3380344872073	-9.51880102203002	-0.749521708057745	0.0042298768938995	-1.77911889577119
TGGT1_235930	-9.32960100233377	-10.6628304973853	-10.2533061762774	-9.43968724091538	-9.87281165543417	-9.57931294851554	-10.4903801904158	-9.95196639467104	0.0178993980206603	0.856104949303923	0.0012077259431046	-9.99607842061274	0.666869938752592	0.0299906324032599	1.01565250384882	-10.0309854191897	0.82070691327824	0.0294851489476701	1.25600713040275	-9.76615626754134	0.998377393613101	0.0142033768467837	1.84461044883892
TGGT1_257150	-5.11448497791911	-6.78355743508942	-7.52059407851866	-7.666973159927	-7.69116657755205	-7.48207250986632	-7.91110566522166	-8.50056613616187	0.0164786871119618	0.844593603217155	0.0012087481531236	-8.73432479950337	-0.555535853639687	0.0074359390414232	-1.1825492718811	-9.61520759139447	-0.708263655195627	0.0118225192395074	-1.3650294391693	-9.91589722577121	-0.864515639826236	0.0007416928811389	-2.70574020552092
TGGT1_222300	0.64768846769058	0.644844088085347	0.560695318018097	0.670934097229397	0.735980136201445	0.677734742978459	0.68012951712762	0.755757775415218	0.0156255405651014	0.83654237189353	0.0012111677846592	0.277749233640252	-0.446040732438576	0.0018374153911134	-1.22027495744041	0.183441896246567	-0.399426963653941	0.0599564861810846	-0.48816518666853	0.624189193531428	-0.0009664651855246	0.996962942628841	-1.28E-06
TGGT1_275750	-8.97136577063519	-10.6730780627699	-10.2635537416619	-9.44993480629992	-9.88305922081873	-9.58956051390005	-10.5006277558004	-9.96221396005557	0.0180413143153806	0.854904794440058	0.001228293223205	-10.0063259859972	0.667152394761556	0.0299065001623778	1.01689663529792	-10.0412329845742	0.820914253285428	0.0294421864846589	1.25684430064	-9.77640383292586	0.99867172373946	0.0141724646420777	1.84609922661236
TGGT1_224960	-7.43356507843412	-8.31833170062537	-8.45675944277563	-8.88879570546902	-8.98858678665448	-8.69508807973582	-9.93948865496952	-9.05345358450462	0.0199419023335567	0.866427911753053	0.0012417337091906	-9.54846146414815	0.205889932375104	0.433289423320349	0.0747837349090413	-9.85396137532868	0.0956154788567483	0.762779970206287	0.011244449117418	-9.58659883878956	0.268313285440847	0.43356422859844	0.0973833830523306
TGGT1_314860	-9.65252766191021	-10.5110910058693	-10.1522343825764	-9.33861544721437	-9.77173986173316	-9.4782411548145	-10.3893083967148	-9.85089460097002	0.0164996768259698	0.838692044873114	0.0012605336695164	-9.89500662691173	0.664084073584003	0.0084405319929472	1.37706477680187	-9.92991362548869	0.818661917647944	0.0080590201045055	1.71404699707822	-9.66508447384031	0.995474413959387	0.002934228073567	2.52104505766087
TGGT1_252480	-4.17018225052015	-6.10189998050437	-5.82784502095313	-5.93590224016878	-6.31566161608398	-6.62534026037581	-6.72807241436483	-7.55050350662511	0.0242757549897848	0.887151595475396	0.0012623917453538	-7.18531918005415	0.214318443147261	0.327649686086138	0.103856626614604	-7.58387306398778	-0.0364887272415418	0.882385814716346	-0.0019828515238709	-8.0752854720211	-1.16136772780738	0.0004964590088646	-3.83729439289644
TGGT1_221818	-0.600863626580869	-0.657388681868859	-0.820413102970813	-0.816855218324008	-0.931605333790199	-0.870250066357841	-0.988938346857295	-0.887743554391822	0.017091103261022	0.842794806047572	0.0012694955233756	-1.61288478452274	-0.249136144838967	0.351471046492964	-0.113135325726108	-1.91363960074508	-0.184061904573452	0.555520379820362	-0.0469910049561287	-1.66733546154041	-0.249551429790541	0.49094655632126	-0.0771028526359849
TGGT1_249610	-5.07084191582659	-5.61665833589405	-6.40586727440052	-5.71675459490246	-6.00877504884131	-5.58265304690999	-5.8555535253566	-7.02633095603422	0.0213044983692033	0.86702328808771	0.0013202235149216	-7.77793518260731	-0.470977492650281	0.0574407878881649	-0.58437927045597	-8.71108844732461	-1.40900465886154	2.09E-06	-8.00422224273413	-9.61021263190652	-2.03774300632262	4.52E-11	-21.0795916241077
TGGT1_236120	0.209877152700427	0.244166798108021	0.258406403382014	0.24354259848683	0.296498797146442	0.249263330484109	0.27401593040851	0.326772243284649	0.0146637838216804	0.816859875558872	0.00134931093416205	-0.0941347571213277	-0.105239369486111	0.156854538437274	-0.276639720357875	-0.409128995313614	-0.271725026630945	0.322012819384256	-0.168473480759032	-0.226306339929866	-0.275988637981579	0.187911830913116	-0.224120167372655
TGGT1_215090	-7.23970923818443	-9.78568193137681	-9.28534268562325	-9.93499979625299	-9.44417622354978	-9.8689798954147	-9.19119104804493	-9.51797211031583	0.0196586159369431	0.852853734207413	0.001358910567869	-9.95724360163231	0.0797510428034122	0.768835928988423	0.0091048838352899	-9.97759902406238	0.191698618526975	0.645057348983536	0.0364997376006676	-9.51888960041868	0.132315213182036	0.726200838603893	0.0183843062609429
TGGT1_203240	0.532693210019021	0.231236961686108	-0.061405606887455	-0.384165337128013	-0.7619103845395	-1.0318184729512	-1.44079480419701	-0.669618689526557	0.0170944876702618	0.831000044831733	0.0013743789071035	-0.709776250619452	0.0177019603507412	0.902897765797968	0.0007852841267652	-1.42920307958005	-0.644117661984025	0.0027812889896698	-1.64620621601347	-0.941461663710169	-0.126536894284767	0.630039173618107	-0.0253874067114233
TGGT1_239475	0.398076830925851	0.480964054569787	0.506901037962753	0.524864465807193	0.558540251202487	0.591719063711534	0.531869030135307	0.623821592103965	0.0178739640377085	0.833843517759848	0.0014105317913998	-0.150435387021675	-0.206360693568093	0.434039709724497	-0.074799671131956	-0.110300661529491	0.0989811861760495	0.763898084945074	0.0115772927428675	0.146121767340521	0.179694687020667	0.61134676446217	0.038402979585948
TGGT1_253120	1.63448380551298	1.76248128239036	1.75366850009942	1.70696415264503	1.79067171092342	1.87326591837682	1.86422978690374	1.87261719703655	0.0174745897879454	0.830239821166669	0.0014118846487513	1.32287836002489	0.0008600700616764	0.997373108513892	9.82E-07	1.05140806457685	0.0036286144848334	0.990991041100283	1.43E-05	1.3810872655095	0.147139499382024	0.659135823958707	0.0266359402149836
TGGT1_310510	-0.713303372163355	-0.885582718774821	-0.74258156517879	-0.871203567596057	-0.841316894789414	-0.779691096442526	-0.742704740191814	-0.874228701168547	0.0207144579808808	0.852931134167852	0.0014310797160692	-0.709376571781928	0.666218631573226	0.0004439919538246	2.23358117322188	-0.504669285474131	1.08510235360993	1.51E-05	5.23073656118186	-1.17854484230866	0.0026175954149968	0.993433713470152	7.49E-06
TGGT1_236860	-2.61561912167375	-2.61290984248466	-2.61447714020939	-2.65148180194143	-2.91591808059333	-2.79781288471217	-2.68830446295101	-2.80548772600509	0.0143884291006355	0.794566788383665	0.0014369665396792	-3.67772760453603	-0.589252444374311	0.0153510341827777	-1.06882283012264	-3.75659684697251	-0.349779265605548	0.39231588423063	-0.142137739138375	-4.98663216010974	-1.68708880675197	5.26E-08	-12.2803263172085
TGGT1_269910	0.70032017707688	0.680012269515894	0.776315009855154	0.770546701309859	0.776340416224216	0.803056957564798	0.807695116321723	0.795906269128306	0.0173280466829576	0.82231458548499	0.0014722256156572	0.862063317754063	0.0991692988737895	0.547635533297784	0.0259336027391588	0.762601736544569	0.142873695726888	0.531792210215931	0.0391842581257633	1.00090630328566	0.334864618500253	0.198918881949294	0.234848590505212
TGGT1_277510	-5.18841417359845	-7.56082858115509	-7.57537993709682	-7.27323497568966	-7.54088883687026	-7.20742851592321	-7.38132609820012	-7.64296499890095	0.0240049538395073	0.867823832683649	0.0014779472527863	-8.44307322231985	-0.165895348201147	0.452547010939116	-0.0571237902645754	-9.5514175731058	-0.96198434606293	0.0003508436894711	-3.32354656746412	-9.32737681227682	-1.35741535009888	0.0002177981588734	-4.97078143446653
TGGT1_270300	2.02804357379055	2.08714945078488	2.03914273396555	1.96387842131678	2.06541834167837	1.91499578399599	1.94148338383706	2.15209920094819	0.0184050568659355	0.829243498652315	0.0014966610284165	1.8538689508831	0.249531125393182	0.329936267664877	0.120166689775506	1.42322381650689	0.0951387598195022	0.765043491836615	0.0110659578178889	1.97792232309642	0.461336665459607	0.175436258934619	0.348715454995972
TGGT1_221265	0.179160048109273	0.20687756787634	0.182229709694444	0.295052588663818	0.280888519787037	0.41309086842146	0.389746441167163	0.322431633181159	0.015214673962941	0.797314455968226	0.0014966729811614	0.540402157602936	0.498933641438813	0.002279954108526	1.31821954913187	-0.311505757100148	-0.161222667967593	0.496980532475858	-0.0489569757878192	0.415207509987999	0.280743116403041	0.17386561706711	0.213304771909318
TGGT1_235905	-6.66058267429063	-9.68321695885318	-9.18287771309962	-9.83253482372935	-9.39237894884116	-9.81718262070609	-9.13939377333631	-9.46617483560722	0.0185963390176244	0.830023920386858	0.0015046184749518	-9.76800570534968	0.214750575791628	0.342360318396728	0.0999699532517708	-9.62753967013161	0.487404581559371	0.166009097629847	0.380111290363879	-9.46709232571006	0.130526863962586	0.672542289215329	0.022487220619731
TGGT1_221630	-0.30483182828814	-0.320003263984252	-0.299220288394421	-0.285025772449801	-0.292888556414722	-0.287073020097738	-0.293142340365258	-0.179254847256367	0.0194103518672486	0.835837494926376	0.0015116423076895	-0.745857265608526	-0.291429810161884	0.205537130270892	-0.200244252761597	-1.20498147556313	-0.638573533125854	0.0662415863487338	-0.752794718442591	-0.934895789961553	-0.750935385400519	0.0202777556158217	-1.27131867535485
TGGT1_315320	0.648319020252651	0.708219080598462	0.669443567600306	0.660129847203741	0.654802126528065	0.612720227172425	0.63278547253841	0.740638874575279	0.0158105655808512	0.801372580893295	0.0015204312781701	0.19328683076101	-0.272632406283514	0.136299996233042	-0.235964480744474	-0.18880710301806	-0.424670420171245	0.143704255020082	-0.357797727256649	0.338642358530865	-0.253707122105929	0.170341449406215	-0.19501950480076
TGGT1_246995	-0.22882771877594	-0.275446562672604	-0.341341272042716	-0.328650901972053	-0.345500931011743	-0.239121937132792	-0.228279867982167	-0.310386997759433	0.0155551269589258	0.797942021096839	0.001524848307557	-0.553980226654723	0.0382350285952242	0.812790889814655	0.0034419621174279	-1.09076978440682	-0.265989935832803	0.277554848546825	-0.148063612093017	-0.864355125759697	-0.308775827285731	0.121562621654216	-0.28259161933785
TGGT1_243940	0.0135563766004201	-0.0259879442689034	-0.0263680343018486	0.115142392827505	0.017487063662056	0.0767449133754221	0.0020494697981098	0.0800147091703831	0.0160033194132739	0.8016010186049	0.0015369866360301	-0.0757347384667893	0.127082648210205	0.480530635904124	0.0404477278913288	-0.573270128668876	-0.121007147195211	0.686131262353783	-0.0197958971058041	-0.485926006783173	-0.361404333130264	0.0573980802433819	-0.448539869399165
TGGT1_242600	-0.413096465477448	-0.404393588772993	-0.410427236520727	-0.300076730969078	-0.326437926504389	-0.299739618553197	-0.273123766848801	-0.207742609564725	0.0136887307229097	0.772018398670059	0.0015382348326718	-0.56586323092904	-0.164146226792916	0.263822768438888	-0.094989406825802	-1.18535890808731	-0.421532973546111	0.144143504479459	-0.354595612719155	-0.491879202507591	0.0611731144687959	0.708330842122627	0.0091615210017693
TGGT1_212920	-4.36417230635988	-5.03235635134826	-5.24200871734283	-5.98280223831718	-5.07448100240076	-5.70001928382261	-5.55028745596589	-5.48919002833737	0.0190977634406051	0.828425482846549	0.001561176282081	-7.56720620294737	-1.62094468351536	1.51E-10	-15.9205380319542	-7.24506158240076	-1.37008154184262	5.56E-07	-8.57025164662568	-8.16402445390528	-1.99974806374095	5.42E-15	-28.5276415347167
TGGT1_316890	-1.27878084720363	-1.31886719085973	-1.25801331517428	-1.30129186486394	-1.27573874641762	-1.33617864725657	-1.27074177972587	-1.26058630347407	0.0163175706446897	0.801356814762995	0.0015693271074355	-1.44672705926748	0.113076082701538	0.540389776470749	0.0302244313413951	-2.22111318456702	-0.372519342848275	0.206851488240834	-0.254930390032547	-1.60217299858205	-0.0229920312040052	0.908086894571488	-0.0009627359413392
TGGT1_202070	-1.223296843404	-1.66444223424095	-2.09758902926296	-2.22419661122223	-2.3668977782587	-2.76544397709869	-2.85948907163822	-2.29394734156665	0.0212615976591258	0.843592073227683	0.0015705412721856	-2.82907873828458	-0.202898690000397	0.369204552202006	-0.0878009492569537	-3.42792586347694	-0.670248859046748	0.0614849881414617	-0.811826133049843	-3.74254464412442	-1.41296791495426	9.20E-05	-5.70300711341772
TGGT1_218720	0.050102334825835	-0.23096313099519	-0.494171470966654	-0.78284766977424	-0.919363060342212	-1.18867389337616	-1.36154101600871	-0.81770549343023	0.0202821714066497	0.83535894513429	0.0015845826204595	-1.45544599286426	-0.34501970485626	0.135454125287872	-0.299548786450134	-1.43654554973833	-0.212747545924415	0.543152994971326	-0.0563946559819197	-1.72618988049544	-0.894125355460377	0.0070587352307887	-1.92350783233095
TGGT1_285350	0.999484781978158	1.14229857844155	1.09807799721055	1.12637032093121	1.06005808407781	1.13446870389137	1.0980395806555	1.13292581340384	0.0185149415371608	0.820180683889024	0.0015939598896545	0.361132831394176	-0.210133759762944	0.400700021182909	-0.0834610600553009	-0.0479697894230852	-0.350353034666035	0.282687896760152	-0.192236182452148	0.116638136795078	-0.365711349738523	0.271938527296061	-0.206820468528825
TGGT1_231950	0.754224127263969	0.803575677295283	0.970980056189511	0.799573738230472	0.957902428843888	0.885215355534449	0.878173168229115	0.94265525570259	0.0189208079052262	0.822179077933971	0.0016089040127381	0.724249993492166	0.246374406139797	0.136293816184554	0.213242924096352	0.592355258257193	0.398229876086424	0.0635591640757911	0.476610206361493	0.593813780428538	-0.0482056947607698	0.865362289759641	-0.0030274156885981
TGGT1_211370	0.420605637074407	0.479928735236243	0.518200667128328	0.483673979517356	0.491629757355231	0.463950074662929	0.516239681222153	0.524959353245354	0.0175879324607321	0.809980884652596	0.001609739567952	0.570279416018453	0.0832343414781361	0.552685181462791	0.0214346890283861	0.249670156911411	-0.110044779973928	0.5990260169154	-0.0244909406165727	0.427010677942532	0.0493883850423249	0.844118135421884	0.0036348255676078
TGGT1_223810	0.677925127194094	0.706844508032708	0.719338613154234	0.756773986311518	0.770048752116447	0.79694694350804	0.743815755222845	0.790249451577068	0.0176644789333609	0.810718628059177	0.0016097612799987	0.38697674826712	-0.369821436656096	0.0076294052445017	-0.783100337541693	0.415527139132991	-0.19845501524665	0.342352449101586	-0.0923860807518963	0.266588545379698	-0.393079518048794	0.115536967796482	-0.368425191143715
TGGT1_316400B	-8.4675172812503	-10.6594139585427	-10.3005573352498	-9.48693839988777	-9.92006281440657	-9.62656410748791	-10.5376313493882	-9.99921755364344	0.0185537690005901	0.818835477831582	0.0016105292829846	-10.0433295795851	0.668172333348912	0.0080527202956312	1.39919120943196	-10.0782365781621	0.821662950665988	0.0078393890528151	1.73019028592356	-9.81340742651372	0.999734539341781	0.0028184607015528	2.54931109477238
TGGT1_312635	-0.0042466976908479	0.04002498432888	0.102429710876471	0.171279064848976	0.109827890832678	0.0580675545278313	0.207099622799778	0.150446712015675	0.0161391001503549	0.793060596032859	0.0016251045454892	0.428043182903983	0.559627300940565	0.0021232532018124	1.49588277498941	-0.0504021058224532	0.284079232100211	0.270448340186328	0.161333050156996	0.0873049686374528	0.141284534028914	0.47298790371096	0.0459386614154475
TGGT1_294730	-0.830526873306453	-1.3454055464053	-1.488454511136	-2.23484689560198	-2.61275756757892	-2.90040074375333	-2.80822313202362	-2.66364614477609	0.02189554859275	0.841450283428542	0.001641542974196	-2.9874869602929	0.0302193089839823	0.868762432216774	0.0018463685771875	-3.05063191099472	0.445544112244883	0.049384424253227	0.582063285938779	-3.00738682182488	-0.031191087156448	0.914961403447382	-0.0012038894320692
TGGT1_252290	-8.12399386057289	-9.80148375668219	-9.3011445109286	-9.95080162155832	-9.53597959557765	-9.96078326744261	-9.28299442007282	-9.60977548234373	0.0215413521189027	0.838943725202852	0.0016428979612133	-10.0490469736602	0.0840775284120951	0.756680010988062	0.010180757775872	-10.0694023960902	0.196228974358155	0.637266889184972	0.0383978199698236	-9.61069297244656	0.135484810224206	0.719909324549209	0.0193366903506346
TGGT1_217830	-0.527687169790011	-0.614678040393726	-0.563013774166248	-0.472893670701964	-0.497201584284086	-0.489015857676597	-0.531126788425787	-0.443795953962553	0.0206189915404787	0.831278958067464	0.0016547403103374	-1.38159667133935	-0.352680486611889	0.21397385872786	-0.236168707597799	-1.22159107463428	0.002020626390864	0.995712066238378	3.77E-06	-0.650381658718609	0.469256067435044	0.203448517792752	0.324511907618132
TGGT1_261410	-1.65078844359836	-1.83083023373971	-1.97253053503165	-2.0980302397413	-2.29220306494784	-2.28017245522474	-2.29069173133216	-2.17306417570063	0.0219810414989831	0.839299504877954	0.0016723843076561	-3.34389087640787	-0.470497171070825	0.185715717696903	-0.344004636631886	-6.32116684617442	-3.15545888331284	4.03E-10	-29.6443007055991	-4.33138348635577	-1.47327569302673	0.0026430123085614	-3.79795860880899
TGGT1_286170	-0.950376235930014	-1.12321146738104	-1.03242371927391	-1.15338712621742	-1.08972005031007	-1.14879303697814	-1.05844932107899	-1.20010013304076	0.0158118114241469	0.780903776525333	0.0016982277108556	-2.07611829627499	-0.632680754087408	0.0004564477689517	-2.11353896514232	-2.22380095194825	-0.774174809770189	0.0012566308039789	-2.24572032592358	-1.89125145666353	-0.395510979581256	0.0200093823308998	-0.671880730267352
TGGT1_285690	0.45821583809248	0.60605387627727	0.515195650412973	0.585285520707174	0.573103079086943	0.636652355625645	0.651517676610756	0.618548466569234	0.0159588722542366	0.78162593339203	0.0017076159234952	0.676147420107941	0.339061498888333	0.0368201393705869	0.486185224042942	0.190033889254669	0.0256600615792206	0.912761102738818	0.0010172386298312	0.698892706968564	0.242518656195823	0.228671807863468	0.155402893024355
TGGT1_229950	-4.59892647394591	-6.19411142427089	-6.86174316972715	-8.19578434352653	-8.21605585883233	-8.67507678824588	-9.15780770341973	-8.32239269529692	0.0270461080513594	0.864125349550931	0.0017153521923153	-9.8256884626172	-0.852985402870391	8.03E-05	-3.49329599597205	-10.3443691775562	-1.05714623865907	8.08E-05	-4.32636139986042	-10.0785453809614	-1.42442480240026	0.0001004837229263	-5.69471401787049
TGGT1_292375	0.109372249080375	0.197456388889382	0.133444592565166	0.210413733197396	0.159417135780637	0.186759665162146	0.201545616466491	0.200635160778964	0.0162023738100118	0.782971909412676	0.0017215640908175	-0.116334013539717	-0.0349166084324918	0.826756965708951	-0.0028848848166564	-0.219379304789475	0.061704286766462	0.795096975485329	0.0061445066179479	0.0066966415446966	0.0060476597493114	0.97554644753182	6.50E-05
TGGT1_275755	0.708313409157017	0.692138271857811	0.687270750245155	0.770732296856415	0.78387879146633	0.837348554168347	0.811759754510266	0.804204785693657	0.0184457339556735	0.805833126483671	0.0017293776370504	0.366916362814737	-0.403281396855698	0.0041642844330447	-0.959995078510355	0.515788836900015	-0.110823654092784	0.601082396969403	-0.0244993408516982	0.0755028662021443	-0.5981753911365	0.0300070919509965	-0.910887183791844
TGGT1_209160	-5.87243299005486	-6.67524532890238	-6.42003753680118	-6.7418026779413	-6.58666217045762	-7.23484454591144	-7.31979637528587	-7.11713932669426	0.020066736610985	0.819080292915831	0.0017392547586609	-7.42456542650977	0.0130018387616148	0.94833209051132	0.0002995565551458	-8.14269725858089	-0.706105047666227	0.0045561559844456	-1.65327535833964	-8.56567855107758	-0.819423137126251	1.95E-05	-3.85978751307362
TGGT1_233500	-4.56985966160152	-4.88384831740353	-4.9078757857937	-5.41299572586509	-5.41229924834926	-5.55397423443076	-5.578935596197	-5.3039326854115	0.0209669937873054	0.824252955770321	0.0017599586982958	-6.92789019892288	-1.10878611833299	5.18E-08	-8.07796072747894	-7.89997618956113	-1.75768937751713	6.23E-08	-12.6649970684192	-7.16601051613301	-1.12619689250714	7.37E-07	-6.90630050301511
TGGT1_293840	0.994541027395383	0.946503818760254	1.12205329348937	1.12397173172001	1.15263945143515	1.21002909476202	1.18805571653586	1.20491664379728	0.0165274033420176	0.780781890358364	0.0017762044723693	1.34997376101548	0.426602752087366	0.0137253445251087	0.794537705264853	1.01232547042265	0.223906322972327	0.358822097167227	0.0996653660528096	1.1786880897597	0.0838846759962009	0.671794616460514	0.0144922086085772
TGGT1_263800	-7.54813405009064	-7.8215514018087	-7.7974154068319	-7.50384443015152	-7.33192006444955	-7.87739500811592	-7.86354916989694	-8.13120508789487	0.0176688157825707	0.791687717417209	0.0017924323262316	-7.87634252379668	0.373889746144591	0.0347135088597985	0.545692639871736	-8.33941520266041	-0.101962530788173	0.688086246445846	-0.016554343132113	-8.45563232737948	0.138047981431593	0.42549589135361	0.0512302449562763
TGGT1_219820	-7.17044434295394	-9.84793423906323	-9.42359654003218	-10.0732536506619	-9.58243007795871	-10.0072337498236	-9.32944490245386	-9.65622596472477	0.0224939751208321	0.831916941847105	0.0017977191952486	-10.0954974560412	0.0862666347499007	0.750546137592411	0.0107507728021555	-10.1158528784713	0.198521234534092	0.633335820592729	0.0393798529234999	-9.65714345482761	0.137088556451715	0.716728804721653	0.0198291936121989
TGGT1_320210	-8.0361799305965	-9.10065784252035	-9.31765296124846	-9.91664237406318	-9.47648649917499	-9.90129017103992	-9.22350132367014	-9.55028238594105	0.0203212465530632	0.814539263598607	0.0018103787325396	-9.98955387725754	0.0812737531289392	0.713842194490072	0.0118982974297323	-10.0099092996876	0.193293081152393	0.569568459456466	0.047251280059715	-9.55119987604388	0.133430755583052	0.665691235142352	0.0235808386471162
TGGT1_295020	0.0853307005370599	-0.0388408479084499	0.0316625695610032	-0.01651874655522	-0.0005541680617633	0.0219543658442233	0.00973141168363	-0.0244064575194099	0.0206812538976534	0.816663658226978	0.001819056296807	-0.536036496847081	-0.137085029526484	0.40007626832855	-0.0545402672814623	-1.3816012618465	-0.585155228612496	0.0061205022051775	-1.29507312460815	-0.67820568236309	-0.349003523348424	0.23144365619013	-0.221810836077627
TGGT1_411050	0.270129449527316	0.324511384042564	0.338771527675925	0.355951260801205	0.348393902936517	0.355418214281984	0.310783048218173	0.424368747145211	0.0172478801060905	0.783893219490776	0.0018238441744404	0.921787114733412	0.777382953770183	0.0001038793316912	3.09668233801841	0.63359050265537	0.72856442606684	0.0163582871477943	1.30140707460053	0.86750178380049	0.619809490367366	0.0016408957899018	1.72611922565097
TGGT1_251810	-9.98433518130106	-10.7922308274452	-10.3827065063372	-9.51841987316018	-10.0022119854939	-9.70871327857531	-10.6197805204757	-10.0813667247308	0.0196914349278172	0.807716819287756	0.0018262008776974	-10.1254787506725	0.670436629904667	0.0078344496353209	1.41193384856857	-10.1603857492495	0.823325082995443	0.0077180095681523	1.73926986379956	-9.88288967314737	1.01476094870723	0.0024315265859007	2.65270788323177
TGGT1_297465	1.32023935524885	1.3855790688836	1.35027462259008	1.32691469167033	1.29330714904208	1.38942843358439	1.26753785854044	1.3708330176332	0.0199428654482115	0.809134014748071	0.0018343356175778	0.89341592804672	0.0824711741335911	0.748099822369637	0.0103947037659268	0.385287535258392	-0.155064126423222	0.621645603557971	-0.0320140950421497	0.782661700097535	0.0603637791213456	0.858468755098835	0.0040006400556821
TGGT1_225260	-6.90889789041587	-9.8365119375905	-9.33617269183693	-9.93516210465165	-9.49500622976347	-9.91980990162839	-9.24202105425861	-9.56880211652952	0.0207010557701848	0.811123982166452	0.0018819900695301	-10.008073607846	0.082146546209387	0.710895428739171	0.0121736481385895	-10.028429030276	0.194207001497693	0.56773714474007	0.047746313874383	-9.56971960663236	0.134070166554548	0.664177156069304	0.0238264225345303
TGGT1_299990	0.629411010439556	0.576152591544219	0.43148401281989	0.390355107613903	0.276886241216893	0.292431910335933	0.218171211010499	0.341391143804065	0.0209980905883422	0.813297844235359	0.0018845865856243	-0.570511460251997	-0.337019462353699	0.291404808411977	-0.180475029637883	-0.582974523669046	-0.228386189557585	0.544690290793193	-0.0602597797129385	0.0590328522269208	0.382349436092271	0.282111514740402	0.210131292314364
TGGT1_216840	-0.201617913597625	-0.141787618473842	-0.0864180276191428	-0.101218788312001	-0.0918622692249834	-0.0886639502754669	-0.072021451617834	-0.10195820318576	0.000634372290034948	0.225900041756259	0.0018934495843442	-0.40541879804308	0.0146324709334859	0.935255822586849	0.000870188077559681	-1.11420800664419	-0.534599461219117	0.159745870808247	-2.22836597245719	-0.435456359268867	-0.0300763031079246	0.657307839972863	-0.0130623508687597
